id_tweet,text,label
729959179889213440,Los refugiados cristianos en Alemania denuncian acoso islamista en los campamentos: Cinco ONG cristianas denunciaron ayer las situaci...,1
739030204203536384,"Estoy leyendo sobre las fechorías de la URSS en la toma de Danzig: asesinaron a decenas de miles de refugiados, violaciones, saqueo...",0
746274711395569664,La crisis de refugiados necesita que el proyecto común sea fuerte. Por esos cientos de miles de personas a las que se está dando la espalda.,0
753940559446872064,"Y no olvidéis que Yunaited Podemos pretende traer cuatro millones de 'refugiados'-o sea, musulmanes- de aquí a 2020.",1
708022188306259968,"Acuerdo con Turquía sobre REFUGIADOS, una página negra de la UE. Artículo de @user... ",0
725038877644324864,"@user uf, deja, deja, que ya estoy saturado de los ""cientos de refugiados violadores"" del pesado de @user.",0
754687180023422976,La increíble acogida de refugiados sirios por sus vecinos más cercanos choca con la 'solidaridad' europea ,0
714147774221168640,"@user @user @user nada que inicie mas violencia esta bien. Pobre gente que tiene q ver,hasta los refugiados fueron en paz",0
687259839836327936,#refugiados ¿Cuántas violaciones se han evitado con la muerte de un niño? ,1
707653872349798400,#YoSoydelaResistencia y también creo que el comportamiento de Europa con los refugiados es indecente y roza lo criminal,0
808382775426355200,#Noticias Joven alemana fue violada por varios refugiados en Austria  ,1
737498495234383872,Cuantas almas debe tragarse l mar hasta q #UE reaccione? El Mediterráneo se tiñe de rojo #refugiados #pasajeseguro ,0
755409759310938112,"Los próximos refugiados musulmanes que los acojan Carmena, Colau e Iglesias. En serio. Esto ya ha rebasado un límite.",1
704774385551323136,[#CaballeroToron] Bruselas presenta un plan de ayuda de emergencia para la crisis de refugia...  #caballeropatoron,0
705322631164096512,Francia trasladaría a Reino Unido el campo de refugiados de Calais si abandonan la UE ,0
713810323325771776,"P.Iglesias:La mal llamada “crisis de los refugiados” es un crimen de Europa contra la Humanidad. Excelente, SantiagoAlbaR:",0
742654248270204928,285 refugiados sirios abandonarán su refugio libanés para comenzar una nueva vida en España: España acogerá a... ,0
800691635382288384,"MIRAD las FOTOS y VIDEOS de los falsos #REFUGIADOS ""SIRIOS.."" venidos DEL CONGO
Jajaja
El EFECTO #TRUMP
IMPARABLE ",1
737699690641297408,"#HuffingtonPost París instalará un ""campamento humanitario"" para acoger refugiados  ",0
706085387278671872,"Ayudar a salvar vida a #refugiados podría convertirse en delito.Firma contra  gran injusticia! -  mente?, jamás.RM",0
686673023416594432,Alemania: Ultraderechistas causan desmanes en marcha islamófoba #refugiados ,0
694439882161287168,Un niño de 5 a violado en #Nauru se enfrenta a la perspectiva de ser devuelto al centro de detención  #refugiados ,0
711994298980540416,IU presentará una querella criminal contra Rajoy en el Tribunal Supremo por el acuerdo sobre refugiados ,0
712274322593849344,"@user @user 
Tu puta madre, sigue follando con musulmanes refugiados??
Y tú también..seguramente!!",0
775343346931859456,Buque militar español participa en el rescate de 2.300 inmigrantes y #refugiados en el Mediterráneo  #derechoArefugio,0
734686963438084096,Para ser antirracista y apoyar ayudar a los refugiados y todo eso no hace falta ser complaciente con el islam. No deja de ser otra patochada,1
676427309444931584,#refugeeswelcome in #Europe... #norefugees #refugiados #EU #portugal #germany #merkel #ISIS #terrorism #Islam #daesh ,0
682149512723480576,"Susan Sarandon, #navidades y #refugiados: 'I want to humanise the issue' ",0
702898234092552192,"Orban acusa a Merkel de ""importar"" terrorismo y criminalidad a la UE    #Orban #Merkel #Refugiados #Hungria #Alemania",0
705325288452820992,Grecia: Manifestación anti-imperialista contra la guerra y de solidaridad con los refugiados ,0
795859179802005504,Súmate apoyando a la construcción del centro de acogida de personas migrantes víctimas de delito y refugiados ¡Ayúd… ,0
700000957472645120,"CEARefugio: Europa no puede dejar a millones de #refugiados atrapados en Turquía, entre países en conflicto y fron… ",0
708238972565233664,Es un crimen devolver a #refugiados a su infierno. Tiene #derecho a un futuro seguro y próspero. #ciudadaniaglobal ,0
789457983289819136,"RT AguaEc: RT SenpladesEc: “Nueva Agenda Urbana contempla el pleno respeto a los derechos de refugiados, desplazad… ",0
793789197912072192,Tu ayuda no tiene fronteras y su sonrisa no tiene precio. Ayúdanos a mejorar su calidad de vida. #Donaciones… ,0
704998432172339200,La Abogacía Española eleva una queja por el uso de gases lacrimógenos contra los #refugiados en #Macedonia. ,0
719598061387935744,"#AHORA #AntonioCuesta desde #Grecia en @user:Grecia acusa a Macedonia de violencia desmedida contra refugiados, por @user",0
774923690312081408,@user @user Creo que es la primera iglesia quemada en España por islamistas. Soraya dará prioridad de empleo a refugiados...,1
681381601956204544,"¿Cómo?
El presidente de República Checa acusa a los #refugiados de perpetrar 
una ""invasión organizada"" de Europa ",0
775314701291032576,@user el daesh protege a los refugiados.... Queréis más evidencias... Stop invasión !!!!,1
729964838277943296,#FettyWap HRW: Turquía sigue disparando a refugiados; piden pesquisa: AP El grupo de defensa de los derechos ... ,0
703705735281184768,"#refugees #refugiados  No es una invasión, es una huida... ",0
793003647932116992,Refugiados: Siria afronta la mayor crisis humanitaria del siglo XXI: Esta nueva entrada para la sección que h... ,0
798927293162762240,Podemos acogería a 100.000 refugiados musulmanes en Galicia y Vascongadas si gobierna en ambas comunidades tras el 25-S  DESCErebrasos.,1
701178410777743360,#Opinión El regreso a #Damasco: Los #refugiados vuelven a casa durante una paz frágil ->  ,0
706763426517934080,Como era previsible: Presencia de OTAN en el Mediterráneo no tiene como objetivo salvar a los refugiados sino militarizar nuevas fronteras.,0
680052520182493184,"ALERTA INTERNACIONAL DESAPARECIDOS 
#Desaparecidos #Europa #Refugiados #sosdesaparecido #Menores #ANAR #Missing ",0
710194115212783616,Los famosos dan la cara por los refugiados sirios  ,0
730448720509214720,Welcome? :: Alemania investiga la entrada al país de 40 presuntos islamistas radicales con los refugiados ,1
777979560973438976,"La historia de vida de una familia de refugiados de guerra sirios, radicados en Chepes. Link  ",0
775348700583387136,La promesa de Macri de recibir refugiados sirios se deshilacha en el roce con la realidad: ,0
701743767242588160,Miles de  #refugiados están atrapados en  #Grecia tras el cierre de la  #frontera  #macedonia ,0
681527582890848256," #derp #sprockets
#refugeeswelcome #refugees #refugeecrisis #refugiados #IslamIsTheProblem  ",0
692438323600687104,Ciudadanos de Lesbos y otras islas griegas ayudan a miles de #refugiados. Los proponen para Nobel de la Paz.,0
778134815497457664,"A partir 10:15 en @user nuevo @user Testimonios #refugiados atrapados en #Libia, #Grecia y #Calais",0
806462645935149056,"@user una peli en la que hay mucho sufrimiento y pena para que nos solidaricemos con los refugiados, muy duro todo...",0
727216571337297920,Campaña de recolección de alimentos y productos sanitarios para ayudar a los refugiados sirios. #RMurciaconSiria ,0
751389101694259200,"Imagino que los muertos de Dallas serían refugiados negros musulmanes drogadictos y kirchneristas verdad? 
La justificación de hoy en día.",0
706096530923655168,Las salas de espera del Pireo están llenas de refugiados atrapados en Grecia ,0
753936700276113408,Recordad! Los #refugiados q mueren en las fronteras de la #Europa del capital tb huyen de los criminales del #Daesh ,0
691668133589966848,"ACNURamericas: RT SebastianMFA: #RespiramosInclusión mitiga manifestaciones de #discriminación contra #niños #refugiados en #Ecuador:
…",0
692635185930735616,"@user política ... No! Pero quedarme de brazos cruzados viendo pasar esta dramática crisis humanitaria de #refugiados, no puedo!",0
809019527132487680,"@user Astral, cuando  refugiados tratan de encontrar una salida en el frio mar...  #welcomerefugees",0
677168842292994048,"#ReinoUnido Camerón recibe 1000 #refugiados antes de #Navidad 
#España 12 Muy bien #Rajoy!!! #refugeeswelcome 
",0
689177331441766400,#Refugiados musulmanes en Alemania intentan lapidar a 2 transexuales. Se lo dedico a los #homosexuales de #Podemos. ,1
707303906494156800,Peripecias de una cántabra para ayudar a los refugiados  ,0
795166222954401792,@user En falso ¡¡ por la pela son capaces de todo Refugiados?? eso no les hace ricos a esta panda de trileros ¿¿Hipocritas ¡¡,0
737521511787941888,Carmena  #inaugura en el  #Retiro una  #exposición que refleja la humanidad de los refugiados ,0
702553008148762624,"¿Por qué huyen los #refugiados  #BuscandoRefugio? 
¿Cómo ayudamos? ",0
760850995093975040,"@user Santos expulsa a cubanos refugiados por orden de su patrón Raul Castro, para vengarse de ellos por sus denuncias. Esto es un crimen",0
704774114456633344,Bruselas presenta un plan de ayuda de emergencia para la crisis de refugiados  #Noticias#España,0
746277179365928960,"@user @user Se van porque están en contra de la inmigración masiva de refugiados musulmanes, no por la austeridad.",1
683382386910982144,via GeneralOrtega: teleSURtv: Realizan símbolo de la paz en #Lesbos con miles de salvavidas de #refugiados | … ,0
703310964981108736,Miles de #refugiados atrapados en Grecia por cierre de frontera macedonia ¿Y los culpables? ,0
709429310453628928,Amnistía pide firmas para pedir a la UE y España que reubiquen a los refugiados atrapados en Grecia ,0
757913399372181504,"Baviera, Niza, Normandía...
Bienvenidos refugiados...
Hay un islam moderado...
Tuturú...
Be water my friend ",1
796519206355423232,"@user @user @user 
Los petrodolares saudíes, por eso nadie se opone a que nos invadan ""refugiados"" y no van a Arabi",1
767389434992029696,"@user @user Son musulmanes muhos de ellos llegados como refugiados, el islam es nazismo del siglo XXI y vosotros sus aliados",1
786820135545778176,"via @user Acusan a una pareja de refugiados de intentar vender a su hija en eBay: 
        La bebé f... ",1
711165238637432832,"Semana de la falsedad,la hipocresía, la estupidez, los aspavientos y las lágrimas de cocodrilo! Los refugiados se mueren son personas!!",0
798988236387446784,Por comenzar la proyección de la película #Refugiados en Leandro N. Alem campaña #Únete contra la violencia de géne… ,0
790180483162263552,"Centroamericanos de El Salvador, Guatemala y Honduras huyen de la violencia pandillera y del narcotráfico… ",0
731856945502687232," Podemos pide abrir fronteras para facilitar la invasión islámica de Europa,HAY Q PARARLES LOS PIES, SON EL ENEMIGO",1
782851692920500224,El 92% de los húngaros vota en contra de los refugiados en un referéndum invalidado ,0
679395392686039040,Si Podemitas acogieran a estos pobrecitos musulmanes #refugiados se hartarían d matar maricas y lesbos en su partido ,1
677102742947692544,Amnistía documenta violaciones de derecho de refugio y asilo en Turquía #refugiados ,0
808949734467633152,Cerca de un 70% de los #NiñosSiriosRefugiados han sido testigos directos de la violencia. ¿Cómo tratar sus traumas?… ,0
708342669119004672,"¿Pero qué parte no entiende la chusma política que parasita en Europa, que no queremos musulmanes refugiados o no?…",1
724540651845595136,"Austria lo tiene claro , vamos CLARÍSIMO
""El islam NO FORMA PARTE DE NUESTRA NACIÓN""
REFUGIADOS ISLAMICOS NO BIENVENIDOS A ESPAÑA",1
708237223821447168,Lo que está haciendo la UE con los refugiados sirios es un crimen de Lesa Humanidad. Toda la cúpula de la UE debería pagar por ese crimen.,0
779293957750751232,Ley eliminaría ayuda económica a los refugiados #cubanos  vía @user,0
709814197438144512,Hoy son 5 años de guerra en #Siria y todos podemos hacer algo por esos niños refugiados. Dona ahora a @user ,0
680822189046669312,"Ultimos días para donar   en #Madrid para esta Caravana #refugiados  
L-M-M de 6 a 8 ",0
801264225582661632,@user @user #LeyMovilidadHumana a favor de los derechos de migrantes y refugiados,0
710195879261638656,"Si el acuerdo con Turquía por los refugiados es ratificado... Habría que abandonar la UE sin medias tintas.
 
#STOPacuerdo",0
683040068316065792,"Winfried Kretschmann - ""Wie soll eine Minderheit uns islamisieren?"" #refugiados #Alemania en #aleman  vía @user",0
763307890878910464,"@user yo prefiero q metan a todos los violadores juntos con todos los refugiados musulmanes
Y q se revienten entre ellos violandose",1
808214862442528768,#NoticiasDelMundo Alcaldes europeos crean red de ayuda a los refugiados  ,0
786480587984953344,"@user Hablando de silla de ruedas, 6 refugiados violan a una chica en silla de ruedas en Suecia ",1
757919092854652928,"@user Muy interesante, que es la delincuencia de migrantes y refugiados, lee los delitos que pone JAJAJAJAJAJA",1
706571256309686272,"La incautación del dinero de los refugiados q pide Dinamarca es un delito, se llama hurto | @user  @user ",0
676040000941740032,30 millones de niños #refugiados huyen de la guerra y la violencia y necesitan de tu apoyo  ,0
681441094631030784,En #Alemania contratan a un 'ejército' de 8.500 #profesores de #lengua para los #refugiados - RT ,0
720688136347627520,@user dime tanta tecnología que tiene Europa no pudo mandar helicópteros a siria para evacuar a refugiados sirios del conflicto,0
699909670123782144,"Foto de Fania y Alison, guardacostas griega y voluntaria, ayudando en Lesbos a los #refugiados #pasajeseguro ",0
713809201861169152,La mal llamada “crisis de los refugiados” es un crimen de Europa contra la Humanidad...  via @user,0
786820089202941952,"ActualidadRT | Acusan a una pareja de refugiados de intentar vender a su hija en eBay: 
        La bebé fue ... ",1
718060663336210432,"AMP.- IU se querella contra Rajoy por presunto delito de lesa humanidad al firmar un ""tratado ... ",0
707881654015152128,Miles de refugiados atrapados al pedir los países balcánicos documentos en regla. Hablamos de esta situación con @user,0
798924156599500800,"@user Barbro Sörman, diputada feminista sueca: “Que los refugiados violen a las mujeres es mejor a que lo hagan los suecos”",1
706584081484685312,Europa ha perdido su dignidad humanitaria' - ctxt.es  via @user,0
790462554862653440,"UE: islamistas, neocomunistas y nacionalistas católicos. Estamos jodidísimos  ",1
786827876330987520,#Cumana #Sucre Acusan a una pareja de refugiados de intentar vender a su hija en eBay ,1
797043550756147200,"@user Atender casos administrativos o turísticos es buen rodaje antes de pasar a judicial, refugiados, violencia y demás.",0
808133670276071424,¡Más casos aislados en Suecia! #Stopislam  #HispaniaMagna  #FuckSharia  #StopIslamización #DefendEurope… ,1
704993179351691264,"Retweeted Lydia (@user):
La Abogacía Española eleva una queja por el uso de la violencia contra personas... ",0
702112746070999040,La #Europa d los pueblos no puede darle la espalda a ls #refugiados. Únete! @user #Safepassage #PasajeSeguro ,0
713805992811700224,"@user 
Y lo más vergonzoso, haceis leña de cualquier ""árbol"" caído
En este caso de los pobres refugiados, que son en realidad huidos",0
798818555026284544,".@user : hay >60 mill. d refugiados en el mundo. UE ¿incapaz de acoger 1,5mill, 0,2% d población? Esto no es una crisis! #PEasilo",0
692068896694767616,#ReinoUnido analiza prohibir el velo en la escuela #refugiados  via @user,0
703134974988320768,"#YoVoyPasajeSeguro Este sábado, concentración en #Burgos por los derechos de los #Refugiados #BurgosCiudadAcogedora ",0
729558955324772352,"En el #DiadeEuropa, entre nostros tendremos que ayudarnos. Dudo mucho que los políticos sean capaces,lamentablemente
",0
798955248219983872,"@user Yo digo lo que diga Wyoming, si además va a recoger refugiados en sus decenas de propiedades, ¿quién le lleva la contraria?",0
701769260541071360,"Los refugiados que están bloqueados en la frontera entre Macedonia y Grecia, regresan a Atenas #refugiados #pasajeseguro #27FPasajeSeguro",0
728851836371881984,"Retweeted Miguel A. Rodríguez (@user):
Refugiados invasores, violadores, trigo limpio... Perdón,... ",1
780290234282041344,“La estrategia de la UE en la crisis de refugiados consistió en desalentar la solidaridad ciudada... ,0
778494305145016320,"Llama México a ser solidarios con refugiados, afirma Peña Nieto  - Al Chile... Poblano! -... ",0
759079845598941184,Aumento de la violencia contra los #refugiados desde el cierre de fronteras en los Balcanes  ,0
730806751902240768,Save the Children lanza nueva campaña para poner en relieve el sufrimiento de los refugiados ,0
794203072570556416,Referendo Húngaro sobre los refugiados invalidado por falta de Quórum -  ,0
806430302046396416,"Haz que #RetoBeautyHelp tenga #RESULTADOS para esos niños rescatados por #SaveTheChildren
 ",0
760854063747596288,#FelizMiercoles Conozca la La crisis humanitaria más grave desde la II Guerra Mundial  ,0
712635907854217216,Refugiados pidiendo perdón por lo sucedido en Bruselas mientras en el resto de Europa se les criminaliza.,0
706407895882194944,Maleta de refugiados y la Europa de los derechos  v/ @user ,0
775337233683546112,Europa anuncia nueva ayuda de 129 mdd para refugiados en Grecia ,0
701855073060724736,"#Murcia #Refugiados #PasajeSeguro. El próximo sábado 27F marcha por los ""derechos de los refugiados"": ",0
803639732580323328,Damos apoyo psicosocial a niños y madres sirios refugiados en Líbano. Superar el trauma de la violencia y el desarr… ,0
708252410100064256,"Non á Europa fortaleza, bárbara, inhumana. Fronte aos valados, a solidariedade dos pobos #UEMata
",0
808968791807889408,"@user todas las conductas de los""refugiados""no son de ámbito terrorista sino también religiosas como la violación de menores.",1
807331901036003328,"Eso es lo que quieren,hacer creer a la gente que atacamos a los refugiados.Pero que nos engañen,es una invasión de… ",1
797064144956653568,#París abre su 1er centro humanitario para #migrantes que recibirá entre 50 a 80 hombres:  vía @user  @user,0
774565118332076032,20minutos: Save The Children lanza un vídeo con la opinión de los niños sobre los refugiados. ,0
724519049586159616,Atrapados en el gueto del idioma  via @user #refugiados,0
741479900876529664,Minecraft :Refugiados Da Guerra #2 -Mateus traidor ?:  via @user,0
786470877781164032,"@user @user @user Jamás defenderé a un violador, de donde sea. Pero llamar a todos los refugiados violadores es pasarse",0
704774304861323264,[#ABC] Bruselas presenta un plan de ayuda de emergencia para la crisis de refugiados  [#PavelNuneez_],0
803693850145472512,"Refugiados, Manteros, Migrantes, Mordazas: 'Si te dan papel pautado, escribe del otro lado'(JRJimenez) @user @user @user",0
